p1	p2	hmm
SPT35435	SPT35352	0.24114
SPT35435	SPT35424	0.24946
SPT35435	SPT35357	0.22891
SPT35435	SPT35437	0.38647
SPT35435	SPT35563	0.22512
SPT35435	SPT35308	0.24404
SPT35435	SPT35425	0.23571
SPT35435	SPT35440	0.24192
SPT35435	SPT35354	0.22965
SPT35435	SPT35309	0.23241
SPT35435	SPT35310	0.23313
SPT35435	SPT35355	0.23541
SPT35435	SPT35332	0.23083
SPT35435	SPT35333	0.23248
SPT35435	SPT35561	0.27796
SPT35435	SPT35363	0.24845
SPT35435	SPT35427	0.23413
SPT35435	SPT35752	0.23997
SPT35435	SPT35430	0.22524
SPT35435	SPT35431	0.2378
SPT35435	SPT35313	0.23975
SPT35435	SPT35780	0.23367
SPT35435	SPT35315	0.23924
SPT35435	SPT35316	0.23434
SPT35435	SPT35317	0.24538
SPT35435	SPT35334	0.24359
SPT35435	SPT35543	0.23108
SPT35304	SPT35390	0.24927
SPT35304	SPT35436	0.22457
SPT35304	SPT35580	0.22999
SPT35304	SPT35538	0.23419
SPT35304	SPT35537	0.22684000000000001
SPT35304	SPT35320	0.23542
SPT35304	SPT35541	0.21776
SPT35304	SPT35673	0.23
SPT35304	SPT35502	0.22727
SPT35304	SPT35330	0.23661
SPT35304	SPT35546	0.22921
SPT35304	SPT35547	0.23157
SPT35304	SPT35544	0.23188
SPT35304	SPT35362	0.23317
SPT35304	SPT35499	0.22022
SPT35304	SPT35336	0.25908
SPT35304	SPT35577	0.23679
SPT35304	SPT35325	0.23836
SPT35304	SPT35331	0.25215
SPT35304	SPT35337	0.2322
SPT35304	SPT35306	0.22521
SPT35304	SPT35407	0.24288
SPT35304	SPT35346	0.23498
SPT35304	SPT35405	0.24269
SPT35304	SPT35410	0.23687
SPT35304	SPT35575	0.23168
SPT35304	SPT35576	0.24661
SPT35304	SPT35766	0.24166
SPT35304	SPT35347	0.23511
SPT35304	SPT35412	0.23572
SPT35304	SPT35414	0.23767
SPT35304	SPT35348	0.24871
SPT35304	SPT35417	0.23595
SPT35304	SPT35571	0.23128
SPT35304	SPT35349	0.22924
SPT35304	SPT35351	0.26129
SPT35304	SPT35418	0.24372
SPT35304	SPT35419	0.22976
SPT35304	SPT35566	0.24936
SPT35304	SPT35567	0.21573
SPT35304	SPT35420	0.23132
SPT35304	SPT35423	0.23505
SPT35304	SPT35564	0.22976
SPT35304	SPT35352	0.24641
SPT35304	SPT35424	0.23004
SPT35304	SPT35357	0.23357
SPT35304	SPT35437	0.23329
SPT35304	SPT35563	0.21544
SPT35304	SPT35308	0.8036
SPT35304	SPT35425	0.23608
SPT35304	SPT35440	0.23218
SPT35304	SPT35354	0.24512
SPT35304	SPT35309	0.25973
SPT35304	SPT35310	0.25373
SPT35304	SPT35355	0.24728
SPT35304	SPT35332	0.23654
SPT35304	SPT35333	0.25352
SPT35304	SPT35561	0.24207
SPT35304	SPT35363	0.22916
SPT35304	SPT35427	0.23978
SPT35304	SPT35752	0.21931
SPT35304	SPT35430	0.23352
SPT35304	SPT35431	0.24179
SPT35304	SPT35313	0.2429
SPT35304	SPT35780	0.22638
SPT35304	SPT35315	0.26105
SPT35304	SPT35316	0.24155
SPT35304	SPT35317	0.23615
SPT35304	SPT35334	0.23719
SPT35304	SPT35543	0.2313
SPT35390	SPT35436	0.23153
SPT35390	SPT35580	0.22378
SPT35390	SPT35538	0.21718
SPT35390	SPT35537	0.22247
SPT35390	SPT35320	0.25519
SPT35390	SPT35541	0.21923
SPT35390	SPT35673	0.21004
SPT35390	SPT35502	0.22715
SPT35390	SPT35330	0.24207
SPT35390	SPT35546	0.21766
SPT35390	SPT35547	0.22688
SPT35390	SPT35544	0.22765
SPT35390	SPT35362	0.24417
SPT35390	SPT35499	0.23098
SPT35390	SPT35336	0.23234
SPT35390	SPT35577	0.23092
SPT35390	SPT35325	0.21555
SPT35390	SPT35331	0.2478
SPT35390	SPT35337	0.23115
SPT35390	SPT35306	0.24864
SPT35390	SPT35407	0.31318
SPT35390	SPT35346	0.23482
SPT35390	SPT35405	0.30395
SPT35390	SPT35410	0.23597
SPT35390	SPT35575	0.22636
SPT35390	SPT35576	0.28479
SPT35390	SPT35766	0.2224
SPT35390	SPT35347	0.26492
SPT35390	SPT35412	0.23178
SPT35390	SPT35414	0.22484
SPT35390	SPT35348	0.23337
SPT35390	SPT35417	0.22621
SPT35390	SPT35571	0.21712
SPT35390	SPT35349	0.23267
SPT35390	SPT35351	0.24141
SPT35390	SPT35418	0.23257
SPT35390	SPT35419	0.28027
SPT35390	SPT35566	0.26313
SPT35390	SPT35567	0.23283
SPT35390	SPT35420	0.2163
SPT35390	SPT35423	0.23183
SPT35390	SPT35564	0.22929
SPT35390	SPT35352	0.2375
SPT35390	SPT35424	0.23821
SPT35390	SPT35357	0.23415
SPT35390	SPT35437	0.24195
SPT35390	SPT35563	0.23579
SPT35390	SPT35308	0.24872
SPT35390	SPT35425	0.23465
SPT35390	SPT35440	0.21612
SPT35390	SPT35354	0.27053
SPT35390	SPT35309	0.22529
SPT35390	SPT35310	0.22295
SPT35390	SPT35355	0.24369
SPT35390	SPT35332	0.22374
SPT35390	SPT35333	0.22704
SPT35390	SPT35561	0.24554
SPT35390	SPT35363	0.23914
SPT35390	SPT35427	0.22784
SPT35390	SPT35752	0.22802
SPT35390	SPT35430	0.22239
SPT35390	SPT35431	0.23498
SPT35390	SPT35313	0.25256
SPT35390	SPT35780	0.23831
SPT35390	SPT35315	0.25368
SPT35390	SPT35316	0.24441
SPT35390	SPT35317	0.24222
SPT35390	SPT35334	0.23535
SPT35390	SPT35543	0.23598
SPT35436	SPT35580	0.24046
SPT35436	SPT35538	0.22743
SPT35436	SPT35537	0.22672
SPT35436	SPT35320	0.23462
SPT35436	SPT35541	0.23016
SPT35436	SPT35673	0.23932
SPT35436	SPT35502	0.22267
SPT35436	SPT35330	0.23155
SPT35436	SPT35546	0.23427
SPT35436	SPT35547	0.23572
SPT35436	SPT35544	0.24173
SPT35436	SPT35362	0.2209
SPT35436	SPT35499	0.23918
SPT35436	SPT35336	0.22853
SPT35436	SPT35577	0.23058
SPT35436	SPT35325	0.22823
SPT35436	SPT35331	0.23478
SPT35436	SPT35337	0.23158
SPT35436	SPT35306	0.23541
SPT35436	SPT35407	0.23558
SPT35436	SPT35346	0.22914
SPT35436	SPT35405	0.24433
SPT35436	SPT35410	0.22729
SPT35436	SPT35575	0.22345
SPT35436	SPT35576	0.23338
SPT35436	SPT35766	0.23842
SPT35436	SPT35347	0.24508
SPT35436	SPT35412	0.24742
SPT35436	SPT35414	0.22602
SPT35436	SPT35348	0.23748
SPT35436	SPT35417	0.22352
SPT35436	SPT35571	0.23936
SPT35436	SPT35349	0.22781
SPT35436	SPT35351	0.23591
SPT35436	SPT35418	0.22787
SPT35436	SPT35419	0.23126
SPT35436	SPT35566	0.23741
SPT35436	SPT35567	0.23181
SPT35436	SPT35420	0.24204
SPT35436	SPT35423	0.23419
SPT35436	SPT35564	0.23376
SPT35436	SPT35352	0.22281
SPT35436	SPT35424	0.22517
SPT35436	SPT35357	0.24467
SPT35436	SPT35437	0.22515
SPT35436	SPT35563	0.23185
SPT35436	SPT35308	0.22653
SPT35436	SPT35425	0.23366
SPT35436	SPT35440	0.23587
SPT35436	SPT35354	0.2266
SPT35436	SPT35309	0.23887
SPT35436	SPT35310	0.23788
SPT35436	SPT35355	0.23408
SPT35436	SPT35332	0.22703
SPT35436	SPT35333	0.23705
SPT35436	SPT35561	0.22429
SPT35436	SPT35363	0.214
SPT35436	SPT35427	0.24125
SPT35436	SPT35752	0.24146
SPT35436	SPT35430	0.23809
SPT35436	SPT35431	0.23575
SPT35436	SPT35313	0.22852
SPT35436	SPT35780	0.22805
SPT35436	SPT35315	0.23361
SPT35436	SPT35316	0.23663
SPT35436	SPT35317	0.2341
SPT35436	SPT35334	0.23283
SPT35436	SPT35543	0.24262
SPT35580	SPT35538	0.23912
SPT35580	SPT35537	0.24545
SPT35580	SPT35320	0.27109
SPT35580	SPT35541	0.24853
SPT35580	SPT35673	0.26591
SPT35580	SPT35502	0.22556
SPT35580	SPT35330	0.24853
SPT35580	SPT35546	0.25518
SPT35580	SPT35547	0.23995
SPT35580	SPT35544	0.2398
SPT35580	SPT35362	0.24667
SPT35580	SPT35499	0.2453
SPT35580	SPT35336	0.23527
SPT35580	SPT35577	0.23554
SPT35580	SPT35325	0.23639
SPT35580	SPT35331	0.2293
SPT35580	SPT35337	0.23828
SPT35580	SPT35306	0.2356
SPT35580	SPT35407	0.22573
SPT35580	SPT35346	0.23946
SPT35580	SPT35405	0.24212
SPT35580	SPT35410	0.24771
SPT35580	SPT35575	0.22205
SPT35580	SPT35576	0.22847
SPT35580	SPT35766	0.25107
SPT35580	SPT35347	0.22526
SPT35580	SPT35412	0.25572
SPT35580	SPT35414	0.24831
SPT35580	SPT35348	0.23002
SPT35580	SPT35417	0.24196
SPT35580	SPT35571	0.25331
SPT35580	SPT35349	0.23656
SPT35580	SPT35351	0.24442
SPT35580	SPT35418	0.2327
SPT35580	SPT35419	0.23964
SPT35580	SPT35566	0.25035
SPT35580	SPT35567	0.24332
SPT35580	SPT35420	0.23532
SPT35580	SPT35423	0.23724
SPT35580	SPT35564	0.24636
SPT35580	SPT35352	0.23034
SPT35580	SPT35424	0.22898
SPT35580	SPT35357	0.22494
SPT35580	SPT35437	0.22818
SPT35580	SPT35563	0.23936
SPT35580	SPT35308	0.23464
SPT35580	SPT35425	0.241
SPT35580	SPT35440	0.25465
SPT35580	SPT35354	0.23955
SPT35580	SPT35309	0.22706
SPT35580	SPT35310	0.2341
SPT35580	SPT35355	0.24171
SPT35580	SPT35332	0.22739
SPT35580	SPT35333	0.24137
SPT35580	SPT35561	0.2254
SPT35580	SPT35363	0.23729
SPT35580	SPT35427	0.24375
SPT35580	SPT35752	0.23719
SPT35580	SPT35430	0.24623
SPT35580	SPT35431	0.2461
SPT35580	SPT35313	0.22998
SPT35580	SPT35780	0.2483
SPT35580	SPT35315	0.23464
SPT35580	SPT35316	0.23927
SPT35580	SPT35317	0.24042
SPT35580	SPT35334	0.23205
SPT35580	SPT35543	0.24924
SPT35538	SPT35537	0.69758
SPT35538	SPT35320	0.25036
SPT35538	SPT35541	0.23027
SPT35538	SPT35673	0.26206
SPT35538	SPT35502	0.22143
SPT35538	SPT35330	0.2655
SPT35538	SPT35546	0.25427
SPT35538	SPT35547	0.22726
SPT35538	SPT35544	0.23619
SPT35538	SPT35362	0.23304
SPT35538	SPT35499	0.24484
SPT35538	SPT35336	0.2319
SPT35538	SPT35577	0.23253
SPT35538	SPT35325	0.22867
SPT35538	SPT35331	0.21472
SPT35538	SPT35337	0.22229
SPT35538	SPT35306	0.23155
SPT35538	SPT35407	0.22294
SPT35538	SPT35346	0.22539
SPT35538	SPT35405	0.23612
SPT35538	SPT35410	0.23218
SPT35538	SPT35575	0.72434
SPT35538	SPT35576	0.21651
SPT35538	SPT35766	0.24599
SPT35538	SPT35347	0.22809
SPT35538	SPT35412	0.26485
SPT35538	SPT35414	0.24194
SPT35538	SPT35348	0.22719
SPT35538	SPT35417	0.23512
SPT35538	SPT35571	0.24373
SPT35538	SPT35349	0.23807
SPT35538	SPT35351	0.23108
SPT35538	SPT35418	0.24064
SPT35538	SPT35419	0.23632
SPT35538	SPT35566	0.24886
SPT35538	SPT35567	0.23236
SPT35538	SPT35420	0.22285
SPT35538	SPT35423	0.21901
SPT35538	SPT35564	0.23467
SPT35538	SPT35352	0.21834
SPT35538	SPT35424	0.23604
SPT35538	SPT35357	0.22556
SPT35538	SPT35437	0.23093
SPT35538	SPT35563	0.22772
SPT35538	SPT35308	0.23568
SPT35538	SPT35425	0.24796
SPT35538	SPT35440	0.24936
SPT35538	SPT35354	0.22628
SPT35538	SPT35309	0.22769
SPT35538	SPT35310	0.23795
SPT35538	SPT35355	0.2263
SPT35538	SPT35332	0.2166
SPT35538	SPT35333	0.22655
SPT35538	SPT35561	0.2316
SPT35538	SPT35363	0.2206
SPT35538	SPT35427	0.25328
SPT35538	SPT35752	0.2314
SPT35538	SPT35430	0.23936
SPT35538	SPT35431	0.24954
SPT35538	SPT35313	0.2418
SPT35538	SPT35780	0.2379
SPT35538	SPT35315	0.22098
SPT35538	SPT35316	0.22598
SPT35538	SPT35317	0.21759
SPT35538	SPT35334	0.22589
SPT35538	SPT35543	0.25047
SPT35537	SPT35320	0.24684
SPT35537	SPT35541	0.23262
SPT35537	SPT35673	0.25692
SPT35537	SPT35502	0.2209
SPT35537	SPT35330	0.25551
SPT35537	SPT35546	0.25508
SPT35537	SPT35547	0.23076
SPT35537	SPT35544	0.24055
SPT35537	SPT35362	0.23152
SPT35537	SPT35499	0.24177
SPT35537	SPT35336	0.23529
SPT35537	SPT35577	0.23614
SPT35537	SPT35325	0.22971
SPT35537	SPT35331	0.21905
SPT35537	SPT35337	0.2284
SPT35537	SPT35306	0.23829
SPT35537	SPT35407	0.21623
SPT35537	SPT35346	0.2255
SPT35537	SPT35405	0.22366
SPT35537	SPT35410	0.2303
SPT35537	SPT35575	0.72898
SPT35537	SPT35576	0.21836
SPT35537	SPT35766	0.24858
SPT35537	SPT35347	0.22298
SPT35537	SPT35412	0.25778
SPT35537	SPT35414	0.24248
SPT35537	SPT35348	0.22721
SPT35537	SPT35417	0.23598
SPT35537	SPT35571	0.23356
SPT35537	SPT35349	0.24282
SPT35537	SPT35351	0.23103
SPT35537	SPT35418	0.23789
SPT35537	SPT35419	0.22947
SPT35537	SPT35566	0.24484
SPT35537	SPT35567	0.23304
SPT35537	SPT35420	0.22649
SPT35537	SPT35423	0.22467
SPT35537	SPT35564	0.2321
SPT35537	SPT35352	0.23185
SPT35537	SPT35424	0.23301
SPT35537	SPT35357	0.22532
SPT35537	SPT35437	0.22933
SPT35537	SPT35563	0.22874
SPT35537	SPT35308	0.22723
SPT35537	SPT35425	0.24604
SPT35537	SPT35440	0.25223
SPT35537	SPT35354	0.23209
SPT35537	SPT35309	0.22914
SPT35537	SPT35310	0.23931
SPT35537	SPT35355	0.22353
SPT35537	SPT35332	0.21704
SPT35537	SPT35333	0.23308
SPT35537	SPT35561	0.22901
SPT35537	SPT35363	0.22148
SPT35537	SPT35427	0.25678
SPT35537	SPT35752	0.2411
SPT35537	SPT35430	0.23879
SPT35537	SPT35431	0.24322
SPT35537	SPT35313	0.23405
SPT35537	SPT35780	0.23766
SPT35537	SPT35315	0.2229
SPT35537	SPT35316	0.23091
SPT35537	SPT35317	0.22216
SPT35537	SPT35334	0.23045
SPT35537	SPT35543	0.25343
SPT35320	SPT35541	0.24445
SPT35320	SPT35673	0.25336
SPT35320	SPT35502	0.22381
SPT35320	SPT35330	0.25978
SPT35320	SPT35546	0.24439
SPT35320	SPT35547	0.23131
SPT35320	SPT35544	0.23999
SPT35320	SPT35362	0.24679
SPT35320	SPT35499	0.24042
SPT35320	SPT35336	0.24598
SPT35320	SPT35577	0.2247
SPT35320	SPT35325	0.23509
SPT35320	SPT35331	0.24495
SPT35320	SPT35337	0.2426
SPT35320	SPT35306	0.22062
SPT35320	SPT35407	0.25783
SPT35320	SPT35346	0.24466
SPT35320	SPT35405	0.2709
SPT35320	SPT35410	0.23357
SPT35320	SPT35575	0.22882
SPT35320	SPT35576	0.26088
SPT35320	SPT35766	0.25266
SPT35320	SPT35347	0.24728
SPT35320	SPT35412	0.24886
SPT35320	SPT35414	0.25203
SPT35320	SPT35348	0.24821
SPT35320	SPT35417	0.24849
SPT35320	SPT35571	0.24778
SPT35320	SPT35349	0.23352
SPT35320	SPT35351	0.2526
SPT35320	SPT35418	0.22956
SPT35320	SPT35419	0.27683
SPT35320	SPT35566	0.26
SPT35320	SPT35567	0.22773
SPT35320	SPT35420	0.21135
SPT35320	SPT35423	0.23456
SPT35320	SPT35564	0.23462
SPT35320	SPT35352	0.23114
SPT35320	SPT35424	0.2108
SPT35320	SPT35357	0.23472
SPT35320	SPT35437	0.23002
SPT35320	SPT35563	0.22513
SPT35320	SPT35308	0.23817
SPT35320	SPT35425	0.24568
SPT35320	SPT35440	0.25358
SPT35320	SPT35354	0.23227
SPT35320	SPT35309	0.23873
SPT35320	SPT35310	0.24587
SPT35320	SPT35355	0.23687
SPT35320	SPT35332	0.22647
SPT35320	SPT35333	0.2234
SPT35320	SPT35561	0.22824
SPT35320	SPT35363	0.22083
SPT35320	SPT35427	0.24834
SPT35320	SPT35752	0.23595
SPT35320	SPT35430	0.23217
SPT35320	SPT35431	0.25009
SPT35320	SPT35313	0.23545
SPT35320	SPT35780	0.24558
SPT35320	SPT35315	0.29477
SPT35320	SPT35316	0.23706
SPT35320	SPT35317	0.23245
SPT35320	SPT35334	0.23534
SPT35320	SPT35543	0.25222
SPT35541	SPT35673	0.23956
SPT35541	SPT35502	0.22793
SPT35541	SPT35330	0.23875
SPT35541	SPT35546	0.25768
SPT35541	SPT35547	0.24964
SPT35541	SPT35544	0.24441
SPT35541	SPT35362	0.22312
SPT35541	SPT35499	0.25062
SPT35541	SPT35336	0.23579
SPT35541	SPT35577	0.24343
SPT35541	SPT35325	0.23625
SPT35541	SPT35331	0.22936
SPT35541	SPT35337	0.23568
SPT35541	SPT35306	0.23326
SPT35541	SPT35407	0.24564
SPT35541	SPT35346	0.22983
SPT35541	SPT35405	0.24368
SPT35541	SPT35410	0.23352
SPT35541	SPT35575	0.21862
SPT35541	SPT35576	0.23366
SPT35541	SPT35766	0.23608
SPT35541	SPT35347	0.2325
SPT35541	SPT35412	0.24208
SPT35541	SPT35414	0.24942
SPT35541	SPT35348	0.23557
SPT35541	SPT35417	0.24207
SPT35541	SPT35571	0.22545
SPT35541	SPT35349	0.22983
SPT35541	SPT35351	0.22942
SPT35541	SPT35418	0.23638
SPT35541	SPT35419	0.23446
SPT35541	SPT35566	0.23888
SPT35541	SPT35567	0.23582
SPT35541	SPT35420	0.22991
SPT35541	SPT35423	0.22766
SPT35541	SPT35564	0.22345
SPT35541	SPT35352	0.22161
SPT35541	SPT35424	0.22251
SPT35541	SPT35357	0.21966
SPT35541	SPT35437	0.22444
SPT35541	SPT35563	0.23066
SPT35541	SPT35308	0.2198
SPT35541	SPT35425	0.24127
SPT35541	SPT35440	0.24098
SPT35541	SPT35354	0.23206
SPT35541	SPT35309	0.2331
SPT35541	SPT35310	0.23906
SPT35541	SPT35355	0.24065
SPT35541	SPT35332	0.22825
SPT35541	SPT35333	0.23278
SPT35541	SPT35561	0.23624
SPT35541	SPT35363	0.23675
SPT35541	SPT35427	0.24251
SPT35541	SPT35752	0.22984
SPT35541	SPT35430	0.22798
SPT35541	SPT35431	0.23899
SPT35541	SPT35313	0.22762
SPT35541	SPT35780	0.22682
SPT35541	SPT35315	0.23035
SPT35541	SPT35316	0.23318
SPT35541	SPT35317	0.23849
SPT35541	SPT35334	0.23269
SPT35541	SPT35543	0.25581
SPT35673	SPT35502	0.2145
SPT35673	SPT35330	0.27016
SPT35673	SPT35546	0.2589
SPT35673	SPT35547	0.22942
SPT35673	SPT35544	0.24234
SPT35673	SPT35362	0.23268
SPT35673	SPT35499	0.23442
SPT35673	SPT35336	0.21587
SPT35673	SPT35577	0.2416
SPT35673	SPT35325	0.22883
SPT35673	SPT35331	0.22484
SPT35673	SPT35337	0.21836
SPT35673	SPT35306	0.22642
SPT35673	SPT35407	0.22705
SPT35673	SPT35346	0.2414
SPT35673	SPT35405	0.25226
SPT35673	SPT35410	0.23344
SPT35673	SPT35575	0.22882
SPT35673	SPT35576	0.2197
SPT35673	SPT35766	0.26874
SPT35673	SPT35347	0.22967
SPT35673	SPT35412	0.26587
SPT35673	SPT35414	0.24996
SPT35673	SPT35348	0.22713
SPT35673	SPT35417	0.23769
SPT35673	SPT35571	0.26681
SPT35673	SPT35349	0.22378
SPT35673	SPT35351	0.23824
SPT35673	SPT35418	0.23844
SPT35673	SPT35419	0.21911
SPT35673	SPT35566	0.25001
SPT35673	SPT35567	0.23528
SPT35673	SPT35420	0.22273
SPT35673	SPT35423	0.21851
SPT35673	SPT35564	0.23796
SPT35673	SPT35352	0.22279
SPT35673	SPT35424	0.2259
SPT35673	SPT35357	0.22349
SPT35673	SPT35437	0.23792
SPT35673	SPT35563	0.23102
SPT35673	SPT35308	0.23462
SPT35673	SPT35425	0.26006
SPT35673	SPT35440	0.27635
SPT35673	SPT35354	0.22574
SPT35673	SPT35309	0.2241
SPT35673	SPT35310	0.23178
SPT35673	SPT35355	0.22044
SPT35673	SPT35332	0.21626
SPT35673	SPT35333	0.22764
SPT35673	SPT35561	0.24926
SPT35673	SPT35363	0.21678
SPT35673	SPT35427	0.25765
SPT35673	SPT35752	0.23072
SPT35673	SPT35430	0.24221
SPT35673	SPT35431	0.24496
SPT35673	SPT35313	0.2313
SPT35673	SPT35780	0.25155
SPT35673	SPT35315	0.22219
SPT35673	SPT35316	0.23935
SPT35673	SPT35317	0.22657
SPT35673	SPT35334	0.21732
SPT35673	SPT35543	0.24936
SPT35502	SPT35330	0.21457
SPT35502	SPT35546	0.22687
SPT35502	SPT35547	0.23343
SPT35502	SPT35544	0.23748
SPT35502	SPT35362	0.24023
SPT35502	SPT35499	0.21856
SPT35502	SPT35336	0.21765
SPT35502	SPT35577	0.22615
SPT35502	SPT35325	0.21544
SPT35502	SPT35331	0.23444
SPT35502	SPT35337	0.22851
SPT35502	SPT35306	0.22518
SPT35502	SPT35407	0.24119
SPT35502	SPT35346	0.22904
SPT35502	SPT35405	0.23177
SPT35502	SPT35410	0.2396
SPT35502	SPT35575	0.23459
SPT35502	SPT35576	0.23596
SPT35502	SPT35766	0.22126
SPT35502	SPT35347	0.23512
SPT35502	SPT35412	0.22847
SPT35502	SPT35414	0.23013
SPT35502	SPT35348	0.22873
SPT35502	SPT35417	0.2294
SPT35502	SPT35571	0.2247
SPT35502	SPT35349	0.23369
SPT35502	SPT35351	0.22089
SPT35502	SPT35418	0.22887
SPT35502	SPT35419	0.23448
SPT35502	SPT35566	0.23294
SPT35502	SPT35567	0.22976
SPT35502	SPT35420	0.22833
SPT35502	SPT35423	0.23226
SPT35502	SPT35564	0.23409
SPT35502	SPT35352	0.23408
SPT35502	SPT35424	0.22899
SPT35502	SPT35357	0.22169
SPT35502	SPT35437	0.22393
SPT35502	SPT35563	0.23247
SPT35502	SPT35308	0.22668
SPT35502	SPT35425	0.22815
SPT35502	SPT35440	0.23441
SPT35502	SPT35354	0.22974
SPT35502	SPT35309	0.23391
SPT35502	SPT35310	0.23194
SPT35502	SPT35355	0.23084
SPT35502	SPT35332	0.2181
SPT35502	SPT35333	0.21787
SPT35502	SPT35561	0.22103
SPT35502	SPT35363	0.23155
SPT35502	SPT35427	0.21857
SPT35502	SPT35752	0.2258
SPT35502	SPT35430	0.22634
SPT35502	SPT35431	0.23041
SPT35502	SPT35313	0.21707
SPT35502	SPT35780	0.21916
SPT35502	SPT35315	0.23227
SPT35502	SPT35316	0.2298
SPT35502	SPT35317	0.23478
SPT35502	SPT35334	0.22666
SPT35502	SPT35543	0.22058
SPT35330	SPT35546	0.24889
SPT35330	SPT35547	0.22503
SPT35330	SPT35544	0.24502
SPT35330	SPT35362	0.24078
SPT35330	SPT35499	0.24937
SPT35330	SPT35336	0.24035
SPT35330	SPT35577	0.24132
SPT35330	SPT35325	0.23419
SPT35330	SPT35331	0.24397
SPT35330	SPT35337	0.22783
SPT35330	SPT35306	0.23465
SPT35330	SPT35407	0.2522
SPT35330	SPT35346	0.33319
SPT35330	SPT35405	0.26684
SPT35330	SPT35410	0.22968
SPT35330	SPT35575	0.23771
SPT35330	SPT35576	0.24342
SPT35330	SPT35766	0.24844
SPT35330	SPT35347	0.24108
SPT35330	SPT35412	0.26849
SPT35330	SPT35414	0.24342
SPT35330	SPT35348	0.23166
SPT35330	SPT35417	0.23946
SPT35330	SPT35571	0.25678
SPT35330	SPT35349	0.22756
SPT35330	SPT35351	0.25891
SPT35330	SPT35418	0.26878
SPT35330	SPT35419	0.23714
SPT35330	SPT35566	0.26196
SPT35330	SPT35567	0.22429
SPT35330	SPT35420	0.23462
SPT35330	SPT35423	0.22749
SPT35330	SPT35564	0.24451
SPT35330	SPT35352	0.2323
SPT35330	SPT35424	0.23849
SPT35330	SPT35357	0.26262
SPT35330	SPT35437	0.2461
SPT35330	SPT35563	0.22192
SPT35330	SPT35308	0.24109
SPT35330	SPT35425	0.24726
SPT35330	SPT35440	0.26063
SPT35330	SPT35354	0.22885
SPT35330	SPT35309	0.23953
SPT35330	SPT35310	0.24569
SPT35330	SPT35355	0.22095
SPT35330	SPT35332	0.22522
SPT35330	SPT35333	0.22962
SPT35330	SPT35561	0.23008
SPT35330	SPT35363	0.22105
SPT35330	SPT35427	0.26226
SPT35330	SPT35752	0.22469
SPT35330	SPT35430	0.23301
SPT35330	SPT35431	0.23582
SPT35330	SPT35313	0.65995
SPT35330	SPT35780	0.2443
SPT35330	SPT35315	0.23319
SPT35330	SPT35316	0.25175
SPT35330	SPT35317	0.23788
SPT35330	SPT35334	0.22968
SPT35330	SPT35543	0.25366
SPT35546	SPT35547	0.72882
SPT35546	SPT35544	0.23851
SPT35546	SPT35362	0.22726
SPT35546	SPT35499	0.23441
SPT35546	SPT35336	0.24341
SPT35546	SPT35577	0.43207
SPT35546	SPT35325	0.23749
SPT35546	SPT35331	0.21943
SPT35546	SPT35337	0.24001
SPT35546	SPT35306	0.22619
SPT35546	SPT35407	0.23789
SPT35546	SPT35346	0.23698
SPT35546	SPT35405	0.24664
SPT35546	SPT35410	0.23711
SPT35546	SPT35575	0.23647
SPT35546	SPT35576	0.22968
SPT35546	SPT35766	0.25013
SPT35546	SPT35347	0.22989
SPT35546	SPT35412	0.24862
SPT35546	SPT35414	0.24247
SPT35546	SPT35348	0.23759
SPT35546	SPT35417	0.23562
SPT35546	SPT35571	0.3659
SPT35546	SPT35349	0.23134
SPT35546	SPT35351	0.23173
SPT35546	SPT35418	0.23893
SPT35546	SPT35419	0.23997
SPT35546	SPT35566	0.24118
SPT35546	SPT35567	0.23228
SPT35546	SPT35420	0.22103
SPT35546	SPT35423	0.23042
SPT35546	SPT35564	0.23843
SPT35546	SPT35352	0.22796
SPT35546	SPT35424	0.24064
SPT35546	SPT35357	0.22238
SPT35546	SPT35437	0.23014
SPT35546	SPT35563	0.22763
SPT35546	SPT35308	0.23384
SPT35546	SPT35425	0.24537
SPT35546	SPT35440	0.25582
SPT35546	SPT35354	0.23807
SPT35546	SPT35309	0.23
SPT35546	SPT35310	0.2363
SPT35546	SPT35355	0.22079
SPT35546	SPT35332	0.22785
SPT35546	SPT35333	0.22605
SPT35546	SPT35561	0.24148
SPT35546	SPT35363	0.23041
SPT35546	SPT35427	0.2465
SPT35546	SPT35752	0.24576
SPT35546	SPT35430	0.24052
SPT35546	SPT35431	0.25542
SPT35546	SPT35313	0.22764
SPT35546	SPT35780	0.2353
SPT35546	SPT35315	0.22006
SPT35546	SPT35316	0.23496
SPT35546	SPT35317	0.21401
SPT35546	SPT35334	0.24079
SPT35546	SPT35543	0.24807
SPT35547	SPT35544	0.23769
SPT35547	SPT35362	0.22923
SPT35547	SPT35499	0.22843
SPT35547	SPT35336	0.243
SPT35547	SPT35577	0.45624
SPT35547	SPT35325	0.2346
SPT35547	SPT35331	0.227
SPT35547	SPT35337	0.2467
SPT35547	SPT35306	0.22812
SPT35547	SPT35407	0.24773
SPT35547	SPT35346	0.24054
SPT35547	SPT35405	0.23726
SPT35547	SPT35410	0.23707
SPT35547	SPT35575	0.2352
SPT35547	SPT35576	0.2392
SPT35547	SPT35766	0.22966
SPT35547	SPT35347	0.23466
SPT35547	SPT35412	0.2282
SPT35547	SPT35414	0.2309
SPT35547	SPT35348	0.24394
SPT35547	SPT35417	0.23046
SPT35547	SPT35571	0.36088
