p1	p2	malecotf
SPT35508	SPT35468	0
SPT35508	SPT35471	0
SPT35508	SPT35379	0
SPT35508	SPT35472	0
SPT35508	SPT35529	0
SPT35508	SPT35517	0
SPT35508	SPT35516	0
SPT35508	SPT35360	0.06
SPT35508	SPT35515	0
SPT35508	SPT35518	0
SPT35508	SPT35475	0
SPT35508	SPT35520	0
SPT35508	SPT35324	0
SPT35508	SPT35476	0
SPT35508	SPT35485	0
SPT35508	SPT35389	0
SPT35508	SPT35487	0
SPT35508	SPT35369	0
SPT35508	SPT35370	0
SPT35508	SPT35382	0
SPT35508	SPT35521	0
SPT35508	SPT35553	0.02
SPT35508	SPT35532	0
SPT35508	SPT35384	0
SPT35508	SPT35522	0.21
SPT35508	SPT35361	0
SPT35508	SPT35342	0
SPT35508	SPT35556	0
SPT35508	SPT35557	0
SPT35508	SPT35328	0
SPT35508	SPT35592	0
SPT35508	SPT35435	0
SPT35508	SPT35304	0
SPT35508	SPT35390	0.02
SPT35508	SPT35436	0
SPT35508	SPT35580	0
SPT35508	SPT35538	0
SPT35508	SPT35537	0
SPT35508	SPT35320	0
SPT35508	SPT35541	0
SPT35508	SPT35673	0
SPT35508	SPT35502	0
SPT35508	SPT35330	0
SPT35508	SPT35546	0
SPT35508	SPT35547	0
SPT35508	SPT35544	0
SPT35508	SPT35362	0
SPT35508	SPT35499	0
SPT35508	SPT35336	0
SPT35508	SPT35577	0
SPT35508	SPT35325	0
SPT35508	SPT35331	0
SPT35508	SPT35337	0.03
SPT35508	SPT35306	0
SPT35508	SPT35407	0.28
SPT35508	SPT35346	0
SPT35508	SPT35405	0.22
SPT35508	SPT35410	0
SPT35508	SPT35575	0
SPT35508	SPT35576	0.13
SPT35508	SPT35766	0
SPT35508	SPT35347	0.06
SPT35508	SPT35412	0
SPT35508	SPT35414	0
SPT35508	SPT35348	0
SPT35508	SPT35417	0
SPT35508	SPT35571	0
SPT35508	SPT35349	0
SPT35508	SPT35351	0
SPT35508	SPT35418	0
SPT35508	SPT35419	0.13
SPT35508	SPT35566	0.07
SPT35508	SPT35567	0
SPT35508	SPT35420	0
SPT35508	SPT35423	0
SPT35508	SPT35564	0
SPT35508	SPT35352	0
SPT35508	SPT35424	0
SPT35508	SPT35357	0
SPT35508	SPT35437	0
SPT35508	SPT35563	0
SPT35508	SPT35308	0
SPT35508	SPT35425	0
SPT35508	SPT35440	0
SPT35508	SPT35354	0
SPT35508	SPT35309	0
SPT35508	SPT35310	0
SPT35508	SPT35355	0
SPT35508	SPT35332	0
SPT35508	SPT35333	0
SPT35508	SPT35561	0
SPT35508	SPT35363	0
SPT35508	SPT35427	0
SPT35508	SPT35752	0
SPT35508	SPT35430	0
SPT35508	SPT35431	0
SPT35508	SPT35313	0
SPT35508	SPT35780	0
SPT35508	SPT35315	0
SPT35508	SPT35316	0
SPT35508	SPT35317	0
SPT35508	SPT35334	0
SPT35508	SPT35543	0
SPT35365	SPT35449	0
SPT35365	SPT35523	0
SPT35365	SPT35338	0
SPT35365	SPT35339	0
SPT35365	SPT35372	0.02
SPT35365	SPT35373	0
SPT35365	SPT35587	0
SPT35365	SPT35303	0
SPT35365	SPT35356	0
SPT35365	SPT35448	0
SPT35365	SPT35364	0
SPT35365	SPT35366	0
SPT35365	SPT35524	0
SPT35365	SPT35321	0
SPT35365	SPT35374	0
SPT35365	SPT35318	0
SPT35365	SPT35453	0
SPT35365	SPT35509	0
SPT35365	SPT35450	0
SPT35365	SPT35525	0
SPT35365	SPT35510	0
SPT35365	SPT35340	0
SPT35365	SPT35583	0
SPT35365	SPT35584	0
SPT35365	SPT35585	0
SPT35365	SPT35458	0
SPT35365	SPT35500	0
SPT35365	SPT35322	0.03
SPT35365	SPT35377	0
SPT35365	SPT35511	0
SPT35365	SPT35323	0
SPT35365	SPT35461	0
SPT35365	SPT35462	0
SPT35365	SPT35463	0
SPT35365	SPT35341	0.03
SPT35365	SPT35368	0.08
SPT35365	SPT35378	0.03
SPT35365	SPT35552	0
SPT35365	SPT35551	0
SPT35365	SPT35459	0
SPT35365	SPT35474	0
SPT35365	SPT35514	0
SPT35365	SPT35519	0
SPT35365	SPT35526	0
SPT35365	SPT35501	0
SPT35365	SPT35681	0
SPT35365	SPT35467	0
SPT35365	SPT35469	0
SPT35365	SPT35470	0
SPT35365	SPT35468	0
SPT35365	SPT35471	0
SPT35365	SPT35379	0.03
SPT35365	SPT35472	0
SPT35365	SPT35529	0
SPT35365	SPT35517	0
SPT35365	SPT35516	0
SPT35365	SPT35360	0.05
SPT35365	SPT35515	0
SPT35365	SPT35518	0
SPT35365	SPT35475	0
SPT35365	SPT35520	0
SPT35365	SPT35324	0
SPT35365	SPT35476	0
SPT35365	SPT35485	0
SPT35365	SPT35389	0
SPT35365	SPT35487	0
SPT35365	SPT35369	0
SPT35365	SPT35370	0
SPT35365	SPT35382	0
SPT35365	SPT35521	0
SPT35365	SPT35553	0
SPT35365	SPT35532	0
SPT35365	SPT35384	0
SPT35365	SPT35522	0
SPT35365	SPT35361	0
SPT35365	SPT35342	0.02
SPT35365	SPT35556	0
SPT35365	SPT35557	0
SPT35365	SPT35328	0.02
SPT35365	SPT35592	0
SPT35365	SPT35435	0
SPT35365	SPT35304	0
SPT35365	SPT35390	0
SPT35365	SPT35436	0
SPT35365	SPT35580	0
SPT35365	SPT35538	0
SPT35365	SPT35537	0
SPT35365	SPT35320	0
SPT35365	SPT35541	0
SPT35365	SPT35673	0
SPT35365	SPT35502	0
SPT35365	SPT35330	0
SPT35365	SPT35546	0
SPT35365	SPT35547	0
SPT35365	SPT35544	0
SPT35365	SPT35362	0.02
SPT35365	SPT35499	0
SPT35365	SPT35336	0
SPT35365	SPT35577	0
SPT35365	SPT35325	0
SPT35365	SPT35331	0.03
SPT35365	SPT35337	0.03
SPT35365	SPT35306	0
SPT35365	SPT35407	0
SPT35365	SPT35346	0
SPT35365	SPT35405	0
SPT35365	SPT35410	0
SPT35365	SPT35575	0
SPT35365	SPT35576	0
SPT35365	SPT35766	0
SPT35365	SPT35347	0.05
SPT35365	SPT35412	0
SPT35365	SPT35414	0
SPT35365	SPT35348	0.05
SPT35365	SPT35417	0
SPT35365	SPT35571	0
SPT35365	SPT35349	0
SPT35365	SPT35351	0.02
SPT35365	SPT35418	0
SPT35365	SPT35419	0
SPT35365	SPT35566	0
SPT35365	SPT35567	0
SPT35365	SPT35420	0
SPT35365	SPT35423	0
SPT35365	SPT35564	0
SPT35365	SPT35352	0
SPT35365	SPT35424	0
SPT35365	SPT35357	0.03
SPT35365	SPT35437	0
SPT35365	SPT35563	0
SPT35365	SPT35308	0
SPT35365	SPT35425	0
SPT35365	SPT35440	0
SPT35365	SPT35354	0
SPT35365	SPT35309	0
SPT35365	SPT35310	0
SPT35365	SPT35355	0
SPT35365	SPT35332	0
SPT35365	SPT35333	0
SPT35365	SPT35561	0
SPT35365	SPT35363	0
SPT35365	SPT35427	0
SPT35365	SPT35752	0
SPT35365	SPT35430	0
SPT35365	SPT35431	0
SPT35365	SPT35313	0
SPT35365	SPT35780	0
SPT35365	SPT35315	0.04
SPT35365	SPT35316	0
SPT35365	SPT35317	0
SPT35365	SPT35334	0.03
SPT35365	SPT35543	0
SPT35449	SPT35523	0
SPT35449	SPT35338	0
SPT35449	SPT35339	0
SPT35449	SPT35372	0
SPT35449	SPT35373	0
SPT35449	SPT35587	0
SPT35449	SPT35303	0
SPT35449	SPT35356	0
SPT35449	SPT35448	0
SPT35449	SPT35364	0
SPT35449	SPT35366	0
SPT35449	SPT35524	0
SPT35449	SPT35321	0
SPT35449	SPT35374	0
SPT35449	SPT35318	0
SPT35449	SPT35453	0
SPT35449	SPT35509	0
SPT35449	SPT35450	0
SPT35449	SPT35525	0.93
SPT35449	SPT35510	0
SPT35449	SPT35340	0
SPT35449	SPT35583	0
SPT35449	SPT35584	0
SPT35449	SPT35585	0
SPT35449	SPT35458	0
SPT35449	SPT35500	0
SPT35449	SPT35322	0
SPT35449	SPT35377	0
SPT35449	SPT35511	0.93
SPT35449	SPT35323	0
SPT35449	SPT35461	0
SPT35449	SPT35462	0
SPT35449	SPT35463	0
SPT35449	SPT35341	0
SPT35449	SPT35368	0
SPT35449	SPT35378	0
SPT35449	SPT35552	0
SPT35449	SPT35551	0
SPT35449	SPT35459	0
SPT35449	SPT35474	0
SPT35449	SPT35514	0
SPT35449	SPT35519	0
SPT35449	SPT35526	0.93
SPT35449	SPT35501	0
SPT35449	SPT35681	0
SPT35449	SPT35467	0.93
SPT35449	SPT35469	0
SPT35449	SPT35470	0
SPT35449	SPT35468	0
SPT35449	SPT35471	0
SPT35449	SPT35379	0
SPT35449	SPT35472	0
SPT35449	SPT35529	0.92
SPT35449	SPT35517	0
SPT35449	SPT35516	0
SPT35449	SPT35360	0
SPT35449	SPT35515	0
SPT35449	SPT35518	0
SPT35449	SPT35475	0.93
SPT35449	SPT35520	0
SPT35449	SPT35324	0
SPT35449	SPT35476	0
SPT35449	SPT35485	0
SPT35449	SPT35389	0
SPT35449	SPT35487	0
SPT35449	SPT35369	0
SPT35449	SPT35370	0
SPT35449	SPT35382	0
SPT35449	SPT35521	0
SPT35449	SPT35553	0
SPT35449	SPT35532	0
SPT35449	SPT35384	0
SPT35449	SPT35522	0
SPT35449	SPT35361	0
SPT35449	SPT35342	0
SPT35449	SPT35556	0
SPT35449	SPT35557	0
SPT35449	SPT35328	0
SPT35449	SPT35592	0
SPT35449	SPT35435	0
SPT35449	SPT35304	0
SPT35449	SPT35390	0
SPT35449	SPT35436	0
SPT35449	SPT35580	0
SPT35449	SPT35538	0
SPT35449	SPT35537	0
SPT35449	SPT35320	0
SPT35449	SPT35541	0
SPT35449	SPT35673	0
SPT35449	SPT35502	0
SPT35449	SPT35330	0
SPT35449	SPT35546	0
SPT35449	SPT35547	0
SPT35449	SPT35544	0
SPT35449	SPT35362	0
SPT35449	SPT35499	0
SPT35449	SPT35336	0
SPT35449	SPT35577	0
SPT35449	SPT35325	0
SPT35449	SPT35331	0
SPT35449	SPT35337	0
SPT35449	SPT35306	0
SPT35449	SPT35407	0
SPT35449	SPT35346	0
SPT35449	SPT35405	0
SPT35449	SPT35410	0
SPT35449	SPT35575	0
SPT35449	SPT35576	0
SPT35449	SPT35766	0
SPT35449	SPT35347	0
SPT35449	SPT35412	0
SPT35449	SPT35414	0
SPT35449	SPT35348	0
SPT35449	SPT35417	0
SPT35449	SPT35571	0
SPT35449	SPT35349	0
SPT35449	SPT35351	0
SPT35449	SPT35418	0
SPT35449	SPT35419	0
SPT35449	SPT35566	0
SPT35449	SPT35567	0
SPT35449	SPT35420	0
SPT35449	SPT35423	0
SPT35449	SPT35564	0
SPT35449	SPT35352	0
SPT35449	SPT35424	0
SPT35449	SPT35357	0
SPT35449	SPT35437	0
SPT35449	SPT35563	0
SPT35449	SPT35308	0
SPT35449	SPT35425	0
SPT35449	SPT35440	0
SPT35449	SPT35354	0
SPT35449	SPT35309	0
SPT35449	SPT35310	0
SPT35449	SPT35355	0
SPT35449	SPT35332	0
SPT35449	SPT35333	0
SPT35449	SPT35561	0
SPT35449	SPT35363	0
SPT35449	SPT35427	0
SPT35449	SPT35752	0
SPT35449	SPT35430	0
SPT35449	SPT35431	0
SPT35449	SPT35313	0
SPT35449	SPT35780	0
SPT35449	SPT35315	0
SPT35449	SPT35316	0
SPT35449	SPT35317	0
SPT35449	SPT35334	0
SPT35449	SPT35543	0
SPT35523	SPT35338	0
SPT35523	SPT35339	0
SPT35523	SPT35372	0
SPT35523	SPT35373	0
SPT35523	SPT35587	0
SPT35523	SPT35303	0
SPT35523	SPT35356	0
SPT35523	SPT35448	0.45
SPT35523	SPT35364	0
SPT35523	SPT35366	0
SPT35523	SPT35524	0
SPT35523	SPT35321	0
SPT35523	SPT35374	0
SPT35523	SPT35318	0
SPT35523	SPT35453	0
SPT35523	SPT35509	0
SPT35523	SPT35450	0
SPT35523	SPT35525	0
SPT35523	SPT35510	0
SPT35523	SPT35340	0
SPT35523	SPT35583	0
SPT35523	SPT35584	0
SPT35523	SPT35585	0
SPT35523	SPT35458	0
SPT35523	SPT35500	0
SPT35523	SPT35322	0
SPT35523	SPT35377	0
SPT35523	SPT35511	0
SPT35523	SPT35323	0
SPT35523	SPT35461	0
SPT35523	SPT35462	0
SPT35523	SPT35463	0
SPT35523	SPT35341	0
SPT35523	SPT35368	0
SPT35523	SPT35378	0
SPT35523	SPT35552	0
SPT35523	SPT35551	0
SPT35523	SPT35459	0
SPT35523	SPT35474	0
SPT35523	SPT35514	0.44
SPT35523	SPT35519	0
SPT35523	SPT35526	0
SPT35523	SPT35501	0
SPT35523	SPT35681	0
SPT35523	SPT35467	0
SPT35523	SPT35469	0.49
SPT35523	SPT35470	0
SPT35523	SPT35468	0.52
SPT35523	SPT35471	0.42
SPT35523	SPT35379	0
SPT35523	SPT35472	0
SPT35523	SPT35529	0
SPT35523	SPT35517	0.44
SPT35523	SPT35516	0.52
SPT35523	SPT35360	0
SPT35523	SPT35515	0.26
SPT35523	SPT35518	0
SPT35523	SPT35475	0
SPT35523	SPT35520	0
SPT35523	SPT35324	0
SPT35523	SPT35476	0.46
SPT35523	SPT35485	0
SPT35523	SPT35389	0
SPT35523	SPT35487	0.48
SPT35523	SPT35369	0
SPT35523	SPT35370	0
SPT35523	SPT35382	0
SPT35523	SPT35521	0
SPT35523	SPT35553	0
SPT35523	SPT35532	0.54
SPT35523	SPT35384	0
SPT35523	SPT35522	0
SPT35523	SPT35361	0
SPT35523	SPT35342	0
SPT35523	SPT35556	0
SPT35523	SPT35557	0
SPT35523	SPT35328	0
SPT35523	SPT35592	0.02
SPT35523	SPT35435	0.51
SPT35523	SPT35304	0
SPT35523	SPT35390	0
SPT35523	SPT35436	0
SPT35523	SPT35580	0
SPT35523	SPT35538	0
SPT35523	SPT35537	0
SPT35523	SPT35320	0
SPT35523	SPT35541	0
SPT35523	SPT35673	0
SPT35523	SPT35502	0
SPT35523	SPT35330	0
SPT35523	SPT35546	0
SPT35523	SPT35547	0
SPT35523	SPT35544	0
SPT35523	SPT35362	0
SPT35523	SPT35499	0
SPT35523	SPT35336	0
SPT35523	SPT35577	0
SPT35523	SPT35325	0
SPT35523	SPT35331	0
SPT35523	SPT35337	0
SPT35523	SPT35306	0
SPT35523	SPT35407	0
SPT35523	SPT35346	0
SPT35523	SPT35405	0
SPT35523	SPT35410	0
SPT35523	SPT35575	0
SPT35523	SPT35576	0
SPT35523	SPT35766	0
SPT35523	SPT35347	0
SPT35523	SPT35412	0
SPT35523	SPT35414	0
SPT35523	SPT35348	0
SPT35523	SPT35417	0
SPT35523	SPT35571	0
SPT35523	SPT35349	0
SPT35523	SPT35351	0
SPT35523	SPT35418	0
SPT35523	SPT35419	0
SPT35523	SPT35566	0
SPT35523	SPT35567	0
SPT35523	SPT35420	0
SPT35523	SPT35423	0
SPT35523	SPT35564	0
SPT35523	SPT35352	0
SPT35523	SPT35424	0
SPT35523	SPT35357	0
SPT35523	SPT35437	0.16
SPT35523	SPT35563	0
SPT35523	SPT35308	0
SPT35523	SPT35425	0
SPT35523	SPT35440	0
SPT35523	SPT35354	0
SPT35523	SPT35309	0
SPT35523	SPT35310	0
SPT35523	SPT35355	0
SPT35523	SPT35332	0
SPT35523	SPT35333	0
SPT35523	SPT35561	0.02
SPT35523	SPT35363	0
SPT35523	SPT35427	0
SPT35523	SPT35752	0
SPT35523	SPT35430	0
SPT35523	SPT35431	0
SPT35523	SPT35313	0
SPT35523	SPT35780	0
SPT35523	SPT35315	0
SPT35523	SPT35316	0
SPT35523	SPT35317	0
SPT35523	SPT35334	0
SPT35523	SPT35543	0
SPT35338	SPT35339	0
SPT35338	SPT35372	0
SPT35338	SPT35373	0
SPT35338	SPT35587	0
SPT35338	SPT35303	0
SPT35338	SPT35356	0.05
SPT35338	SPT35448	0
SPT35338	SPT35364	0
SPT35338	SPT35366	0
SPT35338	SPT35524	0
SPT35338	SPT35321	0
SPT35338	SPT35374	0.02
SPT35338	SPT35318	0
SPT35338	SPT35453	0
SPT35338	SPT35509	0
SPT35338	SPT35450	0
SPT35338	SPT35525	0
SPT35338	SPT35510	0
SPT35338	SPT35340	0
SPT35338	SPT35583	0
SPT35338	SPT35584	0
SPT35338	SPT35585	0
SPT35338	SPT35458	0
SPT35338	SPT35500	0
SPT35338	SPT35322	0.02
SPT35338	SPT35377	0
SPT35338	SPT35511	0
SPT35338	SPT35323	0
SPT35338	SPT35461	0
SPT35338	SPT35462	0
SPT35338	SPT35463	0
SPT35338	SPT35341	0
SPT35338	SPT35368	0
SPT35338	SPT35378	0
SPT35338	SPT35552	0
SPT35338	SPT35551	0.02
SPT35338	SPT35459	0
SPT35338	SPT35474	0
SPT35338	SPT35514	0
SPT35338	SPT35519	0
SPT35338	SPT35526	0
SPT35338	SPT35501	0
SPT35338	SPT35681	0
SPT35338	SPT35467	0
SPT35338	SPT35469	0
SPT35338	SPT35470	0
SPT35338	SPT35468	0
SPT35338	SPT35471	0
SPT35338	SPT35379	0
SPT35338	SPT35472	0
SPT35338	SPT35529	0
SPT35338	SPT35517	0
SPT35338	SPT35516	0
SPT35338	SPT35360	0
SPT35338	SPT35515	0
SPT35338	SPT35518	0
SPT35338	SPT35475	0
SPT35338	SPT35520	0
SPT35338	SPT35324	0
SPT35338	SPT35476	0
SPT35338	SPT35485	0
SPT35338	SPT35389	0
SPT35338	SPT35487	0
SPT35338	SPT35369	0.03
SPT35338	SPT35370	0.17
SPT35338	SPT35382	0
SPT35338	SPT35521	0
SPT35338	SPT35553	0
SPT35338	SPT35532	0
SPT35338	SPT35384	0
SPT35338	SPT35522	0
SPT35338	SPT35361	0
SPT35338	SPT35342	0.03
SPT35338	SPT35556	0
SPT35338	SPT35557	0
SPT35338	SPT35328	0
SPT35338	SPT35592	0
SPT35338	SPT35435	0
SPT35338	SPT35304	0
SPT35338	SPT35390	0
SPT35338	SPT35436	0
SPT35338	SPT35580	0
SPT35338	SPT35538	0
SPT35338	SPT35537	0
SPT35338	SPT35320	0
SPT35338	SPT35541	0
SPT35338	SPT35673	0
SPT35338	SPT35502	0
SPT35338	SPT35330	0
SPT35338	SPT35546	0
SPT35338	SPT35547	0
SPT35338	SPT35544	0
SPT35338	SPT35362	0
SPT35338	SPT35499	0
SPT35338	SPT35336	0
SPT35338	SPT35577	0
SPT35338	SPT35325	0
SPT35338	SPT35331	0
SPT35338	SPT35337	0
SPT35338	SPT35306	0
SPT35338	SPT35407	0
SPT35338	SPT35346	0
SPT35338	SPT35405	0
SPT35338	SPT35410	0
SPT35338	SPT35575	0
SPT35338	SPT35576	0
SPT35338	SPT35766	0
SPT35338	SPT35347	0
SPT35338	SPT35412	0.02
SPT35338	SPT35414	0
SPT35338	SPT35348	0
SPT35338	SPT35417	0
SPT35338	SPT35571	0
SPT35338	SPT35349	0
SPT35338	SPT35351	0
SPT35338	SPT35418	0
SPT35338	SPT35419	0.08
SPT35338	SPT35566	0
SPT35338	SPT35567	0
SPT35338	SPT35420	0
SPT35338	SPT35423	0
SPT35338	SPT35564	0
SPT35338	SPT35352	0
SPT35338	SPT35424	0
SPT35338	SPT35357	0.02
SPT35338	SPT35437	0
SPT35338	SPT35563	0
SPT35338	SPT35308	0
SPT35338	SPT35425	0
SPT35338	SPT35440	0
SPT35338	SPT35354	0
SPT35338	SPT35309	0
SPT35338	SPT35310	0
SPT35338	SPT35355	0
SPT35338	SPT35332	0
SPT35338	SPT35333	0
SPT35338	SPT35561	0
SPT35338	SPT35363	0
SPT35338	SPT35427	0.03
SPT35338	SPT35752	0
SPT35338	SPT35430	0
SPT35338	SPT35431	0
SPT35338	SPT35313	0
SPT35338	SPT35780	0
SPT35338	SPT35315	0
SPT35338	SPT35316	0
SPT35338	SPT35317	0
SPT35338	SPT35334	0
SPT35338	SPT35543	0
SPT35339	SPT35372	0
SPT35339	SPT35373	0
SPT35339	SPT35587	0
SPT35339	SPT35303	0
SPT35339	SPT35356	0
SPT35339	SPT35448	0
SPT35339	SPT35364	0
SPT35339	SPT35366	0
SPT35339	SPT35524	0
SPT35339	SPT35321	0
SPT35339	SPT35374	0
SPT35339	SPT35318	0
SPT35339	SPT35453	0
SPT35339	SPT35509	0
SPT35339	SPT35450	0
SPT35339	SPT35525	0
SPT35339	SPT35510	0
SPT35339	SPT35340	0
SPT35339	SPT35583	0
SPT35339	SPT35584	0
SPT35339	SPT35585	0
SPT35339	SPT35458	0
SPT35339	SPT35500	0
SPT35339	SPT35322	0
SPT35339	SPT35377	0
SPT35339	SPT35511	0
SPT35339	SPT35323	0
SPT35339	SPT35461	0
SPT35339	SPT35462	0
SPT35339	SPT35463	0
SPT35339	SPT35341	0
SPT35339	SPT35368	0
SPT35339	SPT35378	0
SPT35339	SPT35552	0
SPT35339	SPT35551	0
SPT35339	SPT35459	0
SPT35339	SPT35474	0
SPT35339	SPT35514	0
SPT35339	SPT35519	0.02
SPT35339	SPT35526	0
SPT35339	SPT35501	0
SPT35339	SPT35681	0.02
SPT35339	SPT35467	0
SPT35339	SPT35469	0
SPT35339	SPT35470	0
SPT35339	SPT35468	0
SPT35339	SPT35471	0
SPT35339	SPT35379	0
SPT35339	SPT35472	0
SPT35339	SPT35529	0
SPT35339	SPT35517	0
SPT35339	SPT35516	0
SPT35339	SPT35360	0
SPT35339	SPT35515	0
SPT35339	SPT35518	0
SPT35339	SPT35475	0
SPT35339	SPT35520	0
SPT35339	SPT35324	0
SPT35339	SPT35476	0
SPT35339	SPT35485	0
SPT35339	SPT35389	0
SPT35339	SPT35487	0
SPT35339	SPT35369	0
SPT35339	SPT35370	0
SPT35339	SPT35382	0
SPT35339	SPT35521	0
SPT35339	SPT35553	0
SPT35339	SPT35532	0
SPT35339	SPT35384	0
SPT35339	SPT35522	0.02
SPT35339	SPT35361	0
SPT35339	SPT35342	0
SPT35339	SPT35556	0.02
SPT35339	SPT35557	0
SPT35339	SPT35328	0
SPT35339	SPT35592	0
SPT35339	SPT35435	0
SPT35339	SPT35304	0
SPT35339	SPT35390	0
SPT35339	SPT35436	0.03
SPT35339	SPT35580	0
SPT35339	SPT35538	0
SPT35339	SPT35537	0
SPT35339	SPT35320	0
SPT35339	SPT35541	0
SPT35339	SPT35673	0
SPT35339	SPT35502	0
SPT35339	SPT35330	0
SPT35339	SPT35546	0
SPT35339	SPT35547	0
SPT35339	SPT35544	0
SPT35339	SPT35362	0
SPT35339	SPT35499	0
SPT35339	SPT35336	0
SPT35339	SPT35577	0
SPT35339	SPT35325	0
SPT35339	SPT35331	0
SPT35339	SPT35337	0
SPT35339	SPT35306	0
SPT35339	SPT35407	0
SPT35339	SPT35346	0.02
SPT35339	SPT35405	0
SPT35339	SPT35410	0
SPT35339	SPT35575	0
SPT35339	SPT35576	0
SPT35339	SPT35766	0
SPT35339	SPT35347	0
SPT35339	SPT35412	0
SPT35339	SPT35414	0
SPT35339	SPT35348	0
SPT35339	SPT35417	0
SPT35339	SPT35571	0
SPT35339	SPT35349	0
SPT35339	SPT35351	0
SPT35339	SPT35418	0
SPT35339	SPT35419	0
SPT35339	SPT35566	0
SPT35339	SPT35567	0
SPT35339	SPT35420	0
SPT35339	SPT35423	0
SPT35339	SPT35564	0
SPT35339	SPT35352	0
SPT35339	SPT35424	0
SPT35339	SPT35357	0
SPT35339	SPT35437	0
SPT35339	SPT35563	0
SPT35339	SPT35308	0
SPT35339	SPT35425	0.02
SPT35339	SPT35440	0
SPT35339	SPT35354	0
SPT35339	SPT35309	0
SPT35339	SPT35310	0
SPT35339	SPT35355	0.08
SPT35339	SPT35332	0
SPT35339	SPT35333	0
SPT35339	SPT35561	0
SPT35339	SPT35363	0
SPT35339	SPT35427	0.02
SPT35339	SPT35752	0
SPT35339	SPT35430	0
SPT35339	SPT35431	0
SPT35339	SPT35313	0
SPT35339	SPT35780	0
SPT35339	SPT35315	0
SPT35339	SPT35316	0
SPT35339	SPT35317	0
SPT35339	SPT35334	0
SPT35339	SPT35543	0
SPT35372	SPT35373	0
SPT35372	SPT35587	0.07
SPT35372	SPT35303	0
SPT35372	SPT35356	0
SPT35372	SPT35448	0
SPT35372	SPT35364	0
SPT35372	SPT35366	0
SPT35372	SPT35524	0
SPT35372	SPT35321	0
SPT35372	SPT35374	0
SPT35372	SPT35318	0
SPT35372	SPT35453	0
SPT35372	SPT35509	0
SPT35372	SPT35450	0
SPT35372	SPT35525	0
SPT35372	SPT35510	0
SPT35372	SPT35340	0
SPT35372	SPT35583	0
SPT35372	SPT35584	0
SPT35372	SPT35585	0.08
SPT35372	SPT35458	0
SPT35372	SPT35500	0
SPT35372	SPT35322	0
SPT35372	SPT35377	0
SPT35372	SPT35511	0
SPT35372	SPT35323	0
SPT35372	SPT35461	0
SPT35372	SPT35462	0.04
SPT35372	SPT35463	0
SPT35372	SPT35341	0.03
SPT35372	SPT35368	0
SPT35372	SPT35378	0
SPT35372	SPT35552	0
SPT35372	SPT35551	0
SPT35372	SPT35459	0
SPT35372	SPT35474	0.04
SPT35372	SPT35514	0
SPT35372	SPT35519	0
SPT35372	SPT35526	0
SPT35372	SPT35501	0
SPT35372	SPT35681	0
SPT35372	SPT35467	0
SPT35372	SPT35469	0
SPT35372	SPT35470	0.07
SPT35372	SPT35468	0
SPT35372	SPT35471	0
SPT35372	SPT35379	0
SPT35372	SPT35472	0
SPT35372	SPT35529	0
SPT35372	SPT35517	0
SPT35372	SPT35516	0
SPT35372	SPT35360	0.02
SPT35372	SPT35515	0
SPT35372	SPT35518	0
SPT35372	SPT35475	0
SPT35372	SPT35520	0.03
SPT35372	SPT35324	0
SPT35372	SPT35476	0
SPT35372	SPT35485	0
SPT35372	SPT35389	0
SPT35372	SPT35487	0
SPT35372	SPT35369	0
SPT35372	SPT35370	0
SPT35372	SPT35382	0
SPT35372	SPT35521	0
SPT35372	SPT35553	0
SPT35372	SPT35532	0
SPT35372	SPT35384	0
SPT35372	SPT35522	0
SPT35372	SPT35361	0
SPT35372	SPT35342	0
SPT35372	SPT35556	0
SPT35372	SPT35557	0
SPT35372	SPT35328	0
SPT35372	SPT35592	0
SPT35372	SPT35435	0
SPT35372	SPT35304	0
SPT35372	SPT35390	0.03
SPT35372	SPT35436	0
SPT35372	SPT35580	0
SPT35372	SPT35538	0
SPT35372	SPT35537	0
SPT35372	SPT35320	0
SPT35372	SPT35541	0
SPT35372	SPT35673	0
SPT35372	SPT35502	0
SPT35372	SPT35330	0
SPT35372	SPT35546	0
SPT35372	SPT35547	0
SPT35372	SPT35544	0
SPT35372	SPT35362	0
SPT35372	SPT35499	0
SPT35372	SPT35336	0
SPT35372	SPT35577	0
SPT35372	SPT35325	0
SPT35372	SPT35331	0
SPT35372	SPT35337	0
SPT35372	SPT35306	0
SPT35372	SPT35407	0.05
SPT35372	SPT35346	0.03
SPT35372	SPT35405	0.06
SPT35372	SPT35410	0
SPT35372	SPT35575	0
SPT35372	SPT35576	0.04
SPT35372	SPT35766	0
SPT35372	SPT35347	0.02
SPT35372	SPT35412	0
SPT35372	SPT35414	0
SPT35372	SPT35348	0.03
SPT35372	SPT35417	0
SPT35372	SPT35571	0
SPT35372	SPT35349	0
SPT35372	SPT35351	0
SPT35372	SPT35418	0
SPT35372	SPT35419	0.05
SPT35372	SPT35566	0
SPT35372	SPT35567	0
SPT35372	SPT35420	0
SPT35372	SPT35423	0
SPT35372	SPT35564	0
SPT35372	SPT35352	0
SPT35372	SPT35424	0
SPT35372	SPT35357	0
SPT35372	SPT35437	0
SPT35372	SPT35563	0
SPT35372	SPT35308	0
SPT35372	SPT35425	0
SPT35372	SPT35440	0
SPT35372	SPT35354	0
SPT35372	SPT35309	0
SPT35372	SPT35310	0
SPT35372	SPT35355	0
SPT35372	SPT35332	0
